"hash","ubid","grid","lat","lon","area","height","height_source","height_predict","fp","fp_source","state","county"
"ODU0NFZRRjQrOi04ODMyMjc2Nzc","8544VQF4+Q7-2-1-1-1","8544VQF4+","32.874476","-117.244336","626.28191767292","7.23","model","7.23","POLYGON((-117.244229 32.874408,-117.244223 32.874639,-117.244373 32.874641,-117.244374 32.874616,-117.244497 32.874619,-117.244499 32.874544,-117.244389 32.874542,-117.244395 32.874292,-117.244261 32.87429,-117.244259 32.874387,-117.244318 32.874388,-117.244317 32.87441,-117.244229 32.874408))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjQrOi0xOTc5NDYwMDI1","8544VQF4+37-1-0-0-0","8544VQF4+","32.872713","-117.244298","149.8306831483188","5.63","model","5.63","POLYGON((-117.244251 32.872762,-117.244369 32.872762,-117.244369 32.87264,-117.244251 32.87264,-117.244251 32.872762))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjQrOjM5MDAxMTc1","8544VQF4+J6-1-1-1-1","8544VQF4+","32.874041","-117.244449","261.3358628399808","5.73","model","5.73","POLYGON((-117.244396 32.874043,-117.244364 32.874102,-117.244496 32.874154,-117.244592 32.87398,-117.244471 32.873933,-117.244424 32.874018,-117.244459 32.874032,-117.244443 32.874061,-117.244396 32.874043))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjQrOi0xMDUwMDcyODE4","8544VQF4+C3-0-1-1-0","8544VQF4+","32.873541","-117.244805","153.43034795084628","5.63","model","5.63","POLYGON((-117.244855 32.873588,-117.244855 32.873471,-117.244729 32.873471,-117.244729 32.873588,-117.244855 32.873588))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjQrOi0yMDc2MTM0NDEz","8544VQF4+M5-1-0-1-1","8544VQF4+","32.874141","-117.244616","312.20290023075813","6.05","model","6.05","POLYGON((-117.244589 32.874161,-117.24455 32.874154,-117.244533 32.874226,-117.244688 32.874251,-117.244741 32.874026,-117.244625 32.874007,-117.244589 32.874161))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjQrOi0xNTUxOTQyNDM3","8544VQF4+P8-0-0-0-0","8544VQF4+","32.87432","-117.244185","56.14904934749598","3.97","model","3.97","POLYGON((-117.244152 32.874294,-117.244152 32.874359,-117.244235 32.874359,-117.244235 32.874294,-117.244152 32.874294))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjQrOi0xMDA0NjYzNjEx","8544VQF4+67-0-0-1-0","8544VQF4+","32.873018","-117.24432","119.95985380187383","5.16","model","5.16","POLYGON((-117.244361 32.872973,-117.244259 32.872973,-117.244259 32.873086,-117.244361 32.873086,-117.244361 32.872973))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjQrOjY0NzczNTAxMQ","8544VQF4+JW-1-1-1-1","8544VQF4+","32.874096","-117.24266","419.06207128865964","6.56","model","6.56","POLYGON((-117.24278 32.8741312,-117.2427784 32.8739968,-117.2426032 32.8739982,-117.2426038 32.8740486,-117.2425162 32.8740493,-117.2425178 32.8741905,-117.2426812 32.8741893,-117.2426805 32.874132,-117.24278 32.8741312))","osm","California","06073"
"ODU0NFZRRjQrOjUwNDEyNjA2Ng","8544VQF4+RP-1-3-1-1","8544VQF4+","32.874533","-117.243209","1187.1860097640492","9.31","model","9.31","POLYGON((-117.2433493 32.8744804,-117.2432788 32.8744804,-117.2432788 32.874429,-117.242833 32.874429,-117.242833 32.8746636,-117.2433048 32.8746636,-117.2433048 32.8745865,-117.2433493 32.8745865,-117.2433493 32.8744804))","osm","California","06073"
"ODU0NFZRRjQrOi0xMzA5ODc2MDkz","8544VQF4+34-0-0-0-1","8544VQF4+","32.872679","-117.24471","138.7151696014064","5.45","model","5.45","POLYGON((-117.244755 32.872631,-117.244643 32.872631,-117.244643 32.87275,-117.244755 32.87275,-117.244755 32.872631))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjQrOi0yNDQ1NTQ0NzY","8544VQF4+F4-0-0-1-0","8544VQF4+","32.873645","-117.244662","32.70616006708753","3.58","model","3.58","POLYGON((-117.24464 32.873622,-117.244637 32.873676,-117.244694 32.873679,-117.244698 32.873624,-117.24464 32.873622))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjQrOi0yNDYzNzU0ODI","8544VQF4+77-1-1-0-0","8544VQF4+","32.873209","-117.244295","162.4544360875805","5.71","model","5.71","POLYGON((-117.244243 32.873257,-117.244372 32.873257,-117.244372 32.873136,-117.244243 32.873136,-117.244243 32.873257))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjQrOjgyOTUzMDI","8544VQF4+GP-3-1-3-1","8544VQF4+","32.873814","-117.243192","1456.6331943131484","9.31","model","9.31","POLYGON((-117.24333 32.873471,-117.2431423 32.8734845,-117.2431312 32.8735521,-117.2431423 32.8737233,-117.2430365 32.8741464,-117.2430296 32.8741738,-117.2432024 32.8741738,-117.2432442 32.8741738,-117.24333 32.8737684,-117.24333 32.873471))","osm","California","06073"
"ODU0NFZRRjQrOi00MDY0NjYwMzE","8544VQF4+FR-0-3-1-2","8544VQF4+","32.873668","-117.242914","944.8134768580582","9.31","model","9.31","POLYGON((-117.2431423 32.8737233,-117.2431312 32.8735521,-117.2426005 32.8735611,-117.2425837 32.8737233,-117.2428843 32.8737233,-117.2431423 32.8737233))","osm","California","06073"
"ODU0NFZRRjQrOjY4NzM4MjUyOA","8544VQF4+F3-1-1-0-0","8544VQF4+","32.873693","-117.244752","182.9774586369257","5.73","model","5.73","POLYGON((-117.244734 32.873689,-117.244688 32.873688,-117.244686 32.87376,-117.244841 32.873763,-117.244845 32.873633,-117.244735 32.87363,-117.244734 32.873689))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjQrOjU2NDg1NzIwNg","8544VQF4+MQ-1-3-0-2","8544VQF4+","32.874247","-117.243075","963.644384277978","9.31","model","9.31","POLYGON((-117.2433193 32.8743315,-117.2433086 32.8741738,-117.2432442 32.8741738,-117.2432024 32.8741738,-117.2430296 32.8741738,-117.2427614 32.8741738,-117.2427399 32.874345,-117.2427516 32.8743447,-117.2433193 32.8743315))","osm","California","06073"
"ODU0NFZRRjQrOi0xMDAxMjgzODg4","8544VQF4+62-1-1-0-1","8544VQF4+","32.873117","-117.244936","214.7222541107018","5.73","model","5.73","POLYGON((-117.244923 32.873033,-117.244854 32.873217,-117.244956 32.873244,-117.245025 32.87306,-117.244923 32.873033))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjQrOi0xOTE1MjMzNzk4","8544VQF4+83-1-1-0-1","8544VQF4+","32.873318","-117.244868","202.25334594593983","5.73","model","5.73","POLYGON((-117.244949 32.873291,-117.244783 32.873251,-117.244747 32.87336,-117.244913 32.873399,-117.244949 32.873291))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjUrOjEyNjAwNDEzMjk","8544VQF5+R8-1-2-2-1","8544VQF5+","32.874548","-117.24165","1519.1586813053225","9.31","model","9.31","POLYGON((-117.2418269 32.8746804,-117.2418255 32.8743487,-117.2413854 32.87435,-117.2413869 32.8746817,-117.2418269 32.8746804))","osm","California","06073"
"ODU0NFZRRjUrOjIwMzU4ODQ5Nzc","8544VQF5+HJ-1-3-3-3","8544VQF5+","32.87388","-117.240893","4008.099527113203","9.31","model","9.31","POLYGON((-117.2412767 32.8741197,-117.2412708 32.8735537,-117.2406155 32.8735585,-117.2405848 32.8735592,-117.240602 32.8741249,-117.2406219 32.8741245,-117.2412767 32.8741197))","osm","California","06073"
"ODU0NFZRRjUrOjgyMjg4MDA","8544VQF5+H8-0-1-1-1","8544VQF5+","32.873891","-117.241643","425.0681337775234","6.56","model","6.56","POLYGON((-117.2417722 32.873794,-117.2416125 32.8737983,-117.241593 32.8737988,-117.2415936 32.8738493,-117.2415059 32.87385,-117.2415068 32.8739328,-117.2415075 32.8739912,-117.2416147 32.8739903,-117.2416708 32.8739899,-117.2416702 32.8739327,-117.2417698 32.8739319,-117.2417698 32.8739307,-117.2417722 32.873794))","osm","California","06073"
"ODU0NFZRRjUrOjEwNjk5MjMzMzQ","8544VQF5+X8-2-2-1-1","8544VQF5+","32.874986","-117.241684","1565.182928486126","9.31","model","9.31","POLYGON((-117.2418517 32.8751294,-117.2418448 32.874765,-117.2414322 32.8747705,-117.2414391 32.8751349,-117.2418517 32.8751294))","osm","California","06073"
"ODU0NFZRRjUrOjExNTAxMTE4MDQ","8544VQF5+V5-2-2-1-1","8544VQF5+","32.874748","-117.24208","1150.1460804866942","9.31","model","9.31","POLYGON((-117.2422108 32.8748953,-117.2422103 32.8748397,-117.2422058 32.8745652,-117.2419732 32.8745681,-117.2418701 32.8745697,-117.2418782 32.8749003,-117.2422108 32.8748953))","osm","California","06073"
"ODU0NFZRRjUrOi0xNzg3MTE5MjU3","8544VQF5+W2-2-2-3-2","8544VQF5+","32.874768","-117.242396","2517.4941381963713","9.31","model","9.31","POLYGON((-117.2427109 32.8748355,-117.2427055 32.874421,-117.2422031 32.8744171,-117.2422058 32.8745652,-117.2422103 32.8748397,-117.2422108 32.8748953,-117.2422134 32.8750165,-117.2423954 32.8750142,-117.2423922 32.8748374,-117.2427109 32.8748355))","osm","California","06073"
"ODU0NFZRRjUrOjE5ODY3Nzk3NzU","8544VQF5+M3-1-1-1-1","8544VQF5+","32.874164","-117.242336","395.0403054871165","6.07","model","6.07","POLYGON((-117.24248 32.8742557,-117.2424784 32.8741113,-117.2424203 32.8741117,-117.242347 32.8741123,-117.2423466 32.8740753,-117.2421952 32.8740765,-117.2421962 32.8741605,-117.242224 32.8741603,-117.2422244 32.8741973,-117.2423201 32.8741966,-117.2423208 32.874257,-117.24248 32.8742557))","osm","California","06073"
"ODU0NFZRRjUrOjE5MjU3NTEyMDA","8544VQF5+G6-1-1-1-1","8544VQF5+","32.87382","-117.241955","430.76693245322235","6.56","model","6.56","POLYGON((-117.2420832 32.8739039,-117.2420804 32.8737658,-117.241952 32.8737676,-117.2419509 32.8737109,-117.2417994 32.8737122,-117.241801 32.8738566,-117.2419207 32.8738557,-117.2419213 32.8739061,-117.2420832 32.8739039))","osm","California","06073"
"ODU0NFZRRjUrOjEyMTUxMDM0ODg","8544VQF5+X3-1-1-1-1","8544VQF5+","32.874944","-117.242321","334.8730040466108","6.05","model","6.05","POLYGON((-117.2423954 32.8750142,-117.2423922 32.8748374,-117.2422103 32.8748397,-117.2422134 32.8750165,-117.2423954 32.8750142))","osm","California","06073"
"ODU0NFZRRjUrOjEyODQ5Mjk1NTA","8544VQF5+H2-0-1-1-1","8544VQF5+","32.873886","-117.242439","420.7715340886607","6.56","model","6.56","POLYGON((-117.2425589 32.8739215,-117.2425573 32.8737865,-117.2423815 32.873788,-117.2423821 32.8738385,-117.2422946 32.8738392,-117.2422962 32.8739805,-117.2424598 32.8739793,-117.2424592 32.8739222,-117.2425589 32.8739215))","osm","California","06073"
"ODU0NFZRRjUrOi0xNjYzMDA1MDUz","8544VQF5+J7-1-1-1-1","8544VQF5+","32.874092","-117.24186","425.0370148843974","6.56","model","6.56","POLYGON((-117.2419807 32.8741275,-117.2419802 32.8739912,-117.241802 32.8739929,-117.2418029 32.8740435,-117.2417156 32.8740445,-117.2417179 32.8741863,-117.2418813 32.874185,-117.2418807 32.8741279,-117.2419807 32.8741275))","osm","California","06073"
"ODU0NFZRRjYrOi0xMTkyODc0ODY4","8544VQF6+HC-0-1-0-1","8544VQF6+","32.87393","-117.238948","85.70703536141755","4.38","model","4.38","POLYGON((-117.239002 32.873906,-117.238867 32.873906,-117.238867 32.873967,-117.239002 32.873967,-117.239002 32.873906))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjYrOjUyMzQ1NzM4","8544VQF6+F9-0-1-1-2","8544VQF6+","32.873629","-117.239113","561.8441382508149","7.23","model","7.23","POLYGON((-117.2392502 32.8736331,-117.2392437 32.8735933,-117.2392224 32.8735579,-117.2391887 32.8735302,-117.2391461 32.8735131,-117.2390992 32.8735084,-117.2390531 32.8735167,-117.2390126 32.873537,-117.2389821 32.8735672,-117.2389648 32.8736041,-117.2389625 32.8736437,-117.2389757 32.8736818,-117.2390032 32.8737147,-117.239042 32.8737382,-117.2390879 32.8737498,-117.2391357 32.8737481,-117.2391803 32.8737334,-117.2392167 32.8737073,-117.2392409 32.8736726,-117.2392502 32.8736331))","osm","California","06073"
"ODU0NFZRRjYrOi0xMjgyODQyMDA4","8544VQF6+R2-3-2-4-3","8544VQF6+","32.874611","-117.239967","4071.9339653625384","9.31","model","9.31","POLYGON((-117.2403031 32.8749369,-117.2402943 32.8740989,-117.2402789 32.874099,-117.2397044 32.8740953,-117.2397051 32.8743253,-117.2401651 32.8743204,-117.2401673 32.8744219,-117.2398286 32.874427,-117.2398326 32.8746124,-117.2401616 32.8746074,-117.2401637 32.8747048,-117.2397081 32.8747111,-117.2397131 32.8749153,-117.239649 32.8749165,-117.2396503 32.8749673,-117.2398865 32.874963,-117.239886 32.8749417,-117.2403031 32.8749369))","osm","California","06073"
"ODU0NFZRRjYrOi0yNzU1MzcyMDY","8544VQF6+H6-0-0-1-1","8544VQF6+","32.873909","-117.239491","247.29828238917912","5.73","model","5.73","POLYGON((-117.2395408 32.8739855,-117.2395395 32.8737945,-117.2394151 32.8737951,-117.2394164 32.8739861,-117.2395408 32.8739855))","osm","California","06073"
"ODU0NFZRRjYrOi0xNTU5NjcxMDY5","8544VQF6+82-1-1-1-1","8544VQF6+","32.873264","-117.239963","403.7129116031122","6.07","model","6.07","POLYGON((-117.2400651 32.8732878,-117.2400381 32.8732877,-117.2400385 32.8732076,-117.2399971 32.8732074,-117.2399973 32.8731769,-117.240008 32.8731735,-117.2400087 32.8731426,-117.239898 32.8731408,-117.2399074 32.8731713,-117.2399288 32.8731714,-117.2399286 32.8732003,-117.2398627 32.8732,-117.2398623 32.8732697,-117.2398411 32.8732696,-117.2398407 32.8733414,-117.2398872 32.8733416,-117.2398869 32.8733904,-117.2399851 32.8733908,-117.2399852 32.8733774,-117.2400296 32.8733775,-117.2400299 32.8733327,-117.2400649 32.8733328,-117.2400651 32.8732878))","osm","California","06073"
"ODU0NFZRRjYrOi0xNjcxNDEyOTg2","8544VQF6+Q8-2-3-4-3","8544VQF6+","32.874467","-117.239248","3424.3440172838173","9.31","model","9.31","POLYGON((-117.2395483 32.8745668,-117.2395465 32.8744344,-117.2394766 32.8744351,-117.2394722 32.8741076,-117.2391076 32.8741111,-117.2391058 32.8739809,-117.2388249 32.8739836,-117.238829 32.8742892,-117.2389561 32.874288,-117.2389573 32.8743761,-117.2391521 32.8743743,-117.2391547 32.874566,-117.2388908 32.8745686,-117.2388927 32.8747124,-117.2392271 32.8747092,-117.2392252 32.8745702,-117.2393355 32.8745692,-117.2393365 32.8746405,-117.2393716 32.8746402,-117.2393721 32.8746737,-117.23945 32.874673,-117.2394495 32.8746393,-117.2394796 32.8746391,-117.2394786 32.8745675,-117.2395483 32.8745668))","osm","California","06073"
"ODU0NFZRRjYrOi0xNTkxNjgzMzM4","8544VQF6+C6-1-0-3-1","8544VQF6+","32.873528","-117.239492","635.1648573889553","7.23","model","7.23","POLYGON((-117.2395441 32.8737307,-117.2395338 32.8732227,-117.2394137 32.8732244,-117.239424 32.8737324,-117.2395441 32.8737307))","osm","California","06073"
"ODU0NFZRRjcrOi0yMDg0MDIwNzQx","8544VQF7+MM-4-2-3-1","8544VQF7+","32.87424","-117.235763","2322.989391923845","9.31","model","9.31","POLYGON((-117.235964 32.8740118,-117.2359586 32.8738586,-117.2356153 32.8738563,-117.2356223 32.873924,-117.2355713 32.873924,-117.2355831 32.8744871,-117.2356636 32.8744848,-117.2357065 32.8746493,-117.2357617 32.8746516,-117.2357709 32.8746245,-117.2358701 32.8746223,-117.2358701 32.8740163,-117.235964 32.8740118))","osm","California","06073"
"ODU0NFZRRjcrOi0yMDA4NDA3ODgz","8544VQF7+8G-3-1-2-1","8544VQF7+","32.873371","-117.236241","1440.5593211155333","9.31","model","9.31","POLYGON((-117.2363629 32.8736946,-117.2363575 32.8731156,-117.2361831 32.8731156,-117.2361831 32.8731449,-117.2361134 32.8731426,-117.2361215 32.8736923,-117.2363629 32.8736946))","osm","California","06073"
"ODU0NFZRRjcrOi0xOTMzNDc3MDcz","8544VQF7+87-1-1-2-1","8544VQF7+","32.873322","-117.236785","754.3429355160007","9.31","model","9.31","POLYGON((-117.2368933 32.8733577,-117.2367785 32.873357,-117.2367806 32.8731029,-117.2366311 32.873102,-117.2366278 32.8734865,-117.2368922 32.8734881,-117.2368933 32.8733577))","osm","California","06073"
"ODU0NFZRRjcrOjEyNjE5NTk3OTQ","8544VQF7+J4-4-4-5-3","8544VQF7+","32.874017","-117.237189","7894.1721572472225","9.31","model","9.31","POLYGON((-117.2376159 32.8742254,-117.2375101 32.8734819,-117.2371262 32.8735361,-117.2371301 32.8735766,-117.2369341 32.8736037,-117.2367919 32.8735971,-117.2367636 32.8736434,-117.2367454 32.8745312,-117.2370675 32.8745316,-117.237229 32.8745177,-117.2373725 32.8744522,-117.2375494 32.8743037,-117.2376159 32.8742254))","osm","California","06073"
"ODU0NFZRRjgrOi0xOTUzNjgzMzIy","8544VQF8+R8-1-1-1-1","8544VQF8+","32.874527","-117.234181","508.99323175891953","7.23","model","7.23","POLYGON((-117.234096 32.874436,-117.234095 32.874664,-117.23431 32.874664,-117.23431 32.874436,-117.234096 32.874436))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjgrOjEzMzgwNTM3OTc","8544VQF8+82-0-1-1-1","8544VQF8+","32.873301","-117.234957","215.44001810510645","5.73","model","5.73","POLYGON((-117.234874 32.873341,-117.235081 32.873341,-117.235081 32.873241,-117.234874 32.873241,-117.234874 32.873341))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjgrOjgxOTkxNzQ1MA","8544VQF8+92-1-0-1-1","8544VQF8+","32.873419","-117.234965","371.95086077930966","6.07","model","6.07","POLYGON((-117.234879 32.873352,-117.234879 32.873519,-117.235093 32.873519,-117.235093 32.873352,-117.234879 32.873352))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjgrOjE4NzQxNzAwMDU","8544VQF8+C2-1-0-0-1","8544VQF8+","32.873597","-117.234981","104.90955267428613","4.74","model","4.74","POLYGON((-117.234909 32.873575,-117.234909 32.873631,-117.235089 32.873631,-117.235089 32.873575,-117.234909 32.873575))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjgrOi0zMjM2MjgwNTU","8544VQF8+94-0-0-1-1","8544VQF8+","32.873396","-117.23473","141.54494910670624","5.45","model","5.45","POLYGON((-117.234676 32.873356,-117.234676 32.873456,-117.234812 32.873456,-117.234812 32.873356,-117.234676 32.873356))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjgrOi0xNjIyNzQ5MzEw","8544VQF8+J6-0-1-1-1","8544VQF8+","32.874015","-117.234409","199.88921518867951","5.73","model","5.73","POLYGON((-117.23433 32.873976,-117.23433 32.874073,-117.234528 32.874073,-117.234528 32.873976,-117.23433 32.873976))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjgrOi00MTAzOTE3NzM","8544VQF8+M6-2-1-1-1","8544VQF8+","32.874209","-117.234451","619.2637448476671","7.23","model","7.23","POLYGON((-117.234531 32.874089,-117.234332 32.874089,-117.234332 32.874388,-117.234531 32.874388,-117.234531 32.874089))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjgrOjY5OTIxMjYxMg","8544VQF8+H5-0-1-1-1","8544VQF8+","32.873882","-117.234542","409.6664126897101","6.56","model","6.56","POLYGON((-117.234452 32.873845,-117.234452 32.873911,-117.234409 32.873911,-117.234409 32.873954,-117.23461 32.873955,-117.23461 32.873928,-117.234729 32.873928,-117.234731 32.873765,-117.234571 32.873764,-117.23457 32.873905,-117.234527 32.873905,-117.234527 32.873845,-117.234452 32.873845))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjgrOi0xNTA1NjI2Mzc4","8544VQF8+C4-1-0-0-1","8544VQF8+","32.873591","-117.234746","330.5275053391449","6.05","model","6.05","POLYGON((-117.234809 32.873511,-117.234651 32.873511,-117.234651 32.873712,-117.234809 32.873712,-117.234809 32.873511))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjgrOjEzNjc3MDgwNzM","8544VQF8+P2-3-2-4-3","8544VQF8+","32.874272","-117.234995","3710.9372787275042","9.31","model","9.31","POLYGON((-117.2352649 32.873866,-117.2348537 32.8738648,-117.2348511 32.8744779,-117.234734 32.8744776,-117.2347331 32.8746752,-117.2352615 32.8746768,-117.2352649 32.873866))","osm","California","06073"
"ODU0NFZRRjkrOi0yMDQ5MjA1NzUx","8544VQF9+J6-3-2-4-2","8544VQF9+","32.874073","-117.23199","3721.631096321128","9.31","model","9.31","POLYGON((-117.2321619 32.8744083,-117.2321576 32.8735677,-117.2317276 32.8735712,-117.2317388 32.8744072,-117.2321619 32.8744083))","osm","California","06073"
"ODU0NFZRRjkrOi04Nzg1MDUzMDk","8544VQF9+PQ-1-3-1-2","8544VQF9+","32.874308","-117.230562","996.3829006928678","9.31","model","9.31","POLYGON((-117.230813 32.874237,-117.230263 32.874237,-117.230263 32.87428,-117.230239 32.874279,-117.230239 32.874347,-117.230274 32.874347,-117.230274 32.874406,-117.23081 32.874406,-117.23081 32.874339,-117.230845 32.874339,-117.230845 32.874276,-117.230813 32.874276,-117.230813 32.874237))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRRjkrOjE4MjQyMzYxMjc","8544VQF9+H2-4-2-3-1","8544VQF9+","32.873991","-117.232432","3720.19812438089","9.31","model","9.31","POLYGON((-117.2326242 32.8744105,-117.2326199 32.8735699,-117.23233 32.8735729,-117.2321899 32.8735734,-117.2322011 32.8744094,-117.2326242 32.8744105))","osm","California","06073"
"ODU0NFZRRjkrOjkzODQ1NDIzOQ","8544VQF9+XV-1-2-2-2","8544VQF9+","32.874949","-117.23029","1151.0525039456727","9.31","model","9.31","POLYGON((-117.230099 32.875095,-117.230595 32.875093,-117.230594 32.874947,-117.230275 32.874948,-117.230274 32.874733,-117.230097 32.874733,-117.230099 32.875095))","msfp-usbuildings-v1-1","California","06073"
